cus_id,comment_time,comment_star,cus_comment,kouwei,huanjing,fuwu,shopID,stars,year,month,weekday,hour,comment_len,anger,disgust,fear,sadness,joy,total_emotion_words,coverage,valence,label,dominant_emotion,unique_total_emotion_words,unique_coverage,polarity,unique_count_anger,unique_count_disgust,unique_count_fear,unique_count_sadness,unique_count_joy
改名字真是一件糟心事,2012-07-18 18:20:00,sml-str10,难吃 到 爆点 了 招牌 双皮奶 和 奶糊 一大口 的 奶粉 味 完全 不 知道 这个 传说 中 的 老字号 是 怎么 撑 下来 的 而且 甜到 漏 和 朋友 几个 吃 了 几口 就 完全 不想 吃 了 出来 还要 另外 买 饮料 漱口 真是 超级 不 愉快 的 体验,差,一般,一般,518986,1.0,2012,7,2,18,90,0.0,0.0,0.0,0.0,1.0,1,1,1.0,positive,joy,1,1,positive,0,0,0,0,1
曼舞非天,2012-04-08 19:21:00,sml-str20,点 了 个 甜品 打包 椰汁 红豆 香芋 泥 不错 就是 不知 何故 芋泥 是 很 结实 的 粘沉 在 塑料 碗底 挖起来 有 掘土 的 错觉 牌 双皮奶 这个 真心 觉得 名过其实 乳香 一般 太甜 了 不如 开信 的 好吃 杨枝 甘露 这个 不如 改名 叫芒 汁 杂果 西米露 吧 水果 不少 有 凤梨 芒果 木瓜 可 柚子 肉 呢 没 柚子 肉敢 自称 甘露 的 这 是 我 第一家 碰到 胡柚 蜜柚 葡萄柚 都 可放 哪怕 用 橙子 肉 山寨 下 也 能 接受 別 没有 啊 口味 也 就 甜 缺 了 柚子 独有 的 清苦 香 一点 意思 也 没有 了,一般,一般,一般,518986,2.0,2012,4,6,19,273,0.0,0.0,0.0,0.0,1.0,4,1,1.0,positive,joy,4,1,positive,0,0,0,0,4
pb920511,2012-02-21 21:29:00,sml-str10,我 唔 知 係 我 倒霉 定点 啦 我 到 店 嘅 时间 大概 係 晚上 六点 左右 明明 係 晚饭时间 突然 好想 食牛 三星 所以 就 去 啦 点 知果 个 柜台 嘅 阿 姐 一边 拗 鼻 一边 好寸 咁 话 唔 啊 咩 咸 嘅 都 无 顶,差,差,差,518986,1.0,2012,2,1,21,82,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,3,1,0.3333333333333333,positive,joy,3,1,positive,0,0,0,1,2
iamtse,2017-04-06 11:08:00,sml-str10,招牌 双皮奶 竟然 有 椰子 味 不 知道 是不是 用 了 椰子 味 的 牛奶 来整 吃 牛 三星 时 发现 有 一块 咬开 是 红色 的 我 肯定 是 煮 不熟 的 然后 继续 吃 到 有 几块 也 感觉 好象 是 未熟 的 希望 南信 的 人 不要 太 心急 顾客 肯定 愿意 等 多 十分钟 也 不 愿意 吃 半生 熟 的 食物 希望 改善 下,好,一般,一般,518986,1.0,2017,4,3,11,182,0.0,0.0,0.0,0.2,0.8,5,1,0.6000000000000001,positive,joy,5,1,positive,0,0,0,1,4
413328361,2011-09-10 21:10:00,sml-str20,以前 经常 去 的 现在 基本上 很少 去 了 感觉 真的 越来越 差 了 人 多 上 东西 又 慢 双皮奶 好似 是 下 糖精 的 又 没有 奶味 鲜虾 云吞面 也 没有 巧 美好 食 了,差,差,一般,518986,2.0,2011,9,5,21,66,0.0,0.0,0.0,0.0,1.0,1,1,1.0,positive,joy,1,1,positive,0,0,0,0,1
saraba,2011-02-10 10:50:00,sml-str20,在 上下 九 远远 就 能 看见 一堆 人 在 门口 熙熙攘攘 就是 这家 啦 刚 迈步 进去 就 有 服务员 往外 轰人 貌似 是因为 店里 没 座位 了 鉴于 听不懂 说 什么 于是 继续 走 到 收银台 点 了 一个 木瓜 雪 蛤 打包带 走本 以为 这 玩意 转身 就 能 上 结果 是 我们 等等等等 等等 等 只好 找 椅子 坐下 期间 目睹 抢座 插队 吵架 抱怨 无数 头晕 脑胀 半小时 后 甜品 终于 端上 喝 了 一口 额滴娘 真的 好 甜 口感 有如 某 无良 朋友 从 欧洲 带 回来 恶搞 用 的 超 甜腻 巧克力 记得 块 一碗 还 蛮 贵 的 贫穷 心态 如 我 当然 是 努力 把 雪 蛤 吃光 木瓜 捞 出来 沥干 甜汁 吃光 剩下 的 糖水 实在 不敢 动 只好 扔掉 感觉 广州 满地 美食 比 这 价廉物美 的 应该 多 了 去 德政 中路 的 百花 跟 明记 都 蛮 好吃 搞不懂 为什么 独推 这家,差,差,一般,518986,2.0,2011,2,3,10,367,0.18181818181818182,0.0,0.09090909090909091,0.18181818181818182,0.5454545454545454,11,1,0.09090909090909088,positive,joy,11,1,positive,2,0,1,2,6
田野万岁,2011-01-29 09:09:00,sml-str20,我 真是 外地人 这里 的 双皮奶 我 喝 不惯 姜撞奶 也 母 中意 和 我 在 福建 喝 的 双皮奶 差远了 但是 一方水土养一方人 吧 看 在 那些 大妈 大爷 们 喝 的 津津有味 我 也 只能 说 这里 不虚此行 了 这里 的 服务 超级 差 令人气愤 叫 了 半天 没有 人 应声,很好,好,差,518986,2.0,2011,1,5,9,170,0.0,0.0,0.0,0.0,1.0,2,1,1.0,positive,joy,2,1,positive,0,0,0,0,2
天秤座女孩,2011-01-04 15:52:00,sml-str20,双皮奶 确实 值得 推荐 不过 这里 的 服务态度 真的 不好 服务 人员 都 爱理不理 的 不 知道 是不是 客人 太 多 照应 不来 的 原因 建议 多添 几个 服务 人员 吧,好,好,一般,518986,2.0,2011,1,1,15,65,0.0,0.0,0.0,0.0,1.0,1,1,1.0,positive,joy,1,1,positive,0,0,0,0,1
da聪聪,2010-12-13 22:03:00,sml-str20,东西 是 好吃 的 特别 是 双皮奶 我 只是 想 说 说 这里 的 服务态度 实在 是 超差 的 看 那 部长 招待 客人 像 赶 火车 似的 根本 赶客 的 嘛 桌子 本来 就 小东西 吃 到 一半 明明 只有 一个 人 的 位 拼命 叫 人 坐 挤些 坐 挤些 挤 了 个人 来 坐 真系 食龙肉 都 补翻 啦,很好,一般,差,518986,2.0,2010,12,0,22,172,0.0,0.0,0.0,0.0,1.0,2,1,1.0,positive,joy,2,1,positive,0,0,0,0,2
小瓜一,2010-11-22 22:00:00,sml-str20,听说 这里 很 有名 就 特意 来 吃 这 的 双皮奶 点 一 了 份 南信 招牌 双皮奶 本来 还 想要 云吞面 服务员 打错 单 又 不 给 换 就 吃 了 净 云吞 双皮奶 奶味 不足 口感 一般般 但 不腻 说 很 好吃 我 觉得 只能 说 还行 云吞 只有 颗块 半 这个 味道 却 这个 价格 我 不能 接受 虾子 虽然 很大 但 感觉 不 新鲜 云吞 皮 也 很 不 细致 性价比 不高 服务态度 很差,一般,好,差,518986,2.0,2010,11,0,22,220,0.0,0.0,0.0,0.0,1.0,2,1,1.0,positive,joy,2,1,positive,0,0,0,0,2
Barrymore,2010-07-30 08:53:00,sml-str20,为什么 我 和 大家 体验 不同 为了 梦想 中 的 姜撞奶 专门 坐 了 漫长 的 地铁 走 了 漫长 的 路 在 一个 大热天 加大 雨天 来到 这里 坐下 点 了 一件 姜撞 奶人 好多 要 拼桌 这 是 老字号 的 一般 惯例 让 我 更加 期待 自己 那 一碗 热气腾腾 的 甜品 但是 一 上来 吃 第一口 就 不行 了 好 甜 啊 甜 到 姜味 奶味 都 没有 了 只有 甜 不 可能 自己 明明 是 个 嗜 甜 之 人 怎么 在 这里 会 翻 了 船 最后 只 吃 了 半碗 就 被 甜味 攻 了 心 怏怏 而 去 以后 也许 我该 试试 双皮奶,差,好,好,518986,2.0,2010,7,4,8,259,0.0,0.0,0.0,0.2222222222222222,0.7777777777777778,9,1,0.5555555555555556,positive,joy,9,1,positive,0,0,0,2,7
shelleytao,2010-03-13 15:13:00,sml-str20,上个星期 同 表妹 去行 街时 就 去 作南信 我点 左个 奶糊 表妹 点 左个 双皮奶 我 两个 都 试 左 都 觉得 无仁信 到 噶 好 食 下次 应该 会 再 去 个 到 食 啦,一般,一般,一般,518986,2.0,2010,3,5,15,64,0.0,0.0,0.0,0.0,1.0,1,1,1.0,positive,joy,1,1,positive,0,0,0,0,1
維維VV,2009-12-10 10:01:00,sml-str20,以前 个名 好响 衣家 差 晒 了 出品 变得 很 马虎 又 唔 好 食 环境 唔 舒服 可能 人太多成 日无位 以前 好 中意 食拒 的 牛 三星 衣家 都 无 咩 兴趣 了,一般,差,差,518986,2.0,2009,12,3,10,65,0.0,0.0,0.0,0.0,1.0,3,1,1.0,positive,joy,3,1,positive,0,0,0,0,3
hao小子,2009-12-03 20:11:00,sml-str10,以前 去过 这间 店 当时 还 的 但是 上 个 星期六 又 去 翻 呢 度 真系 差 左 好多 人流 相当 大 毕竟 系 有名 的 但 我们 坐 埋位 时 等 左 好 耐 都 无人 帮 我 落单 我 已经 举 高手 啦 等 左 分钟 先有 个 服务员 走 过来 落单 我 最 有 意见 的 是 落单 后 等 了 好 耐 才 有 双皮奶 食 起码 等 左 分钟 就算 人多 也 不会 拖 到 这个 程度 吧 而且 我仲要 系 催过 几次 服务员 只系 敷衍 一下 跟本 就 无 去 催 然后 走 左 招呼客人 入来 就算 全场 满座 佢 地 都 理 照样 叫 客入 来 先 跟 住 就 叫 佢 地 自己 揾 位 又 走 去 拉客 我 算了 为了 出名 的 双皮奶 我忍 双皮奶 终于 送到 我 面前 开始 食 啦 首先 一食 就 知系 已经 整左好 耐 的 再 用 微波炉 叮翻 热 的 之后 食 左 几 啖 就 觉得 太甜 我 的 同学 顶 顺太甜 吃 了 几口 就 无食 啦 我 就 最终 吃 晒 觉得 好滞 总的来说 双皮奶 给 我 的 感觉 系 新鲜度 欠佳 味道 太甜 口感 还 可以,一般,一般,差,518986,1.0,2009,12,3,20,422,0.0,0.25,0.0,0.0,0.75,4,1,0.5,positive,joy,4,1,positive,0,1,0,0,3
顺其自然,2018-09-19 13:58:00,sml-str20,环境 不错 味道 一般般 多人 去 吃 是因为 招牌 吧 排队 容易 被 人 插队 服务 欠佳,一般,非常好,一般,518986,2.0,2018,9,2,13,35,0.0,0.0,0.0,0.0,1.0,1,1,1.0,positive,joy,1,1,positive,0,0,0,0,1
JJBAO8888,2018-09-13 07:03:00,sml-str20,大家 都 讲 南信 好好 到 想 打 五颗星 进门 一片 乱 嘈 嘈 立刻 降到 四颗星 具体 如何 菜单 包罗万象 而 游客 多当 正 餐食 翻台 无比 慢 一楼 信号 差仅 可 付现 二楼 才 可 微信 支付宝 必须 先找 位置 再点 单一 人食 十分 不 友善 最后 兜兜 转转 十余分钟 无人 理掉 至 三星 只得 门口 外带 拎 去 记食 揭盖 有 惊喜 龟裂 的 奶皮 和 一样 的 红豆 那 你 只有 两星 了 一颗 给 地段 一颗 给 牌匾 再见,差,一般,一般,518986,2.0,2018,9,3,7,237,0.0,0.0,0.0,0.0,1.0,2,1,1.0,positive,joy,2,1,positive,0,0,0,0,2
裘弟,2018-09-12 14:16:00,sml-str10,上 不了 五星 有 道理 收银员 要么 就是 身体 不 舒服 要么 就是 家里 有事 脸臭 服务 差 每 一次 都 不 例外 除了 双皮奶 其他 没 啥 可 值得 吃 的 老牌子 如果 不 改进 迟到 关门 服务 才 是 企业 根本 第一次 给 人 差评,好,一般,差,518986,1.0,2018,9,2,14,90,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,3,1,0.3333333333333333,positive,joy,3,1,positive,1,0,0,0,2
Stellastarr,2018-09-10 14:38:00,sml-str20,太 齁 了 两个 甜品 各 吃 了 一半 就 没 吃 了,一般,一般,一般,518986,2.0,2018,9,0,14,17,0.0,0.0,0.0,0.0,1.0,1,1,1.0,positive,joy,1,1,positive,0,0,0,0,1
包子大神_9330,2018-08-23 20:17:00,sml-str20,可能 期待 太高 我点 的 明明 是 冰 的 然后 给 送来 热 的 小姐姐 没 给 换 还 说 热 的 怎么 怎么 好喝 我 就 想 说 这么 热 的 天 喝 热 的 双皮奶 真的 一点 感觉 也 没有 了 然后 也 没有 想象 中 的 好吃 和 自家 做 的 蛋清 双皮奶 差不多 略 甜腻 下次 应该 不会 再 回顾 了,好,好,一般,518986,2.0,2018,8,3,20,173,0.0,0.0,0.0,0.0,1.0,2,1,1.0,positive,joy,2,1,positive,0,0,0,0,2
dpuser_1097172009,2018-07-27 16:32:00,sml-str20,双皮奶 太太 太甜 了 甜 到 发腻 姜撞奶 一 开始 还 行 后面 也 是 越来越 腻 一般 一碗 是 吃不完 的,一般,一般,好,518986,2.0,2018,7,4,16,45,0.0,0.0,0.0,0.0,1.0,1,1,1.0,positive,joy,1,1,positive,0,0,0,0,1
Kiriorkitty,2018-07-17 15:16:00,sml-str20,这家 店 很大 很多 人 在 吃 可是 双皮奶 为什么 这么 干 这么 难吃 不甜 甚至 有点 苦一 整晚 都 是 皮 的 口感 希望 大家 不要 尝试,差,很好,好,518986,2.0,2018,7,1,15,57,0.0,0.0,0.0,0.0,1.0,1,1,1.0,positive,joy,1,1,positive,0,0,0,0,1
Happy7727,2018-07-10 12:48:00,sml-str10,服务态度 真的 够 了 可能 是 觉得 生意 太好 服务员 都 拽 得 不行 外卖 打包 要 等 半小时 度 的 天气 服务员 还 一个劲 的 喊 你 出去 门口 等 外卖 问 了 个 服务员 开口 第一句 都 是 外卖 去 门口 等 那么 请 你们 动作 快 一点 好 吗 这么 热 的 天 我 消费 了 为什么 要 在 门口 等 店 里面 是 站 不下 人 了 还是 怎么 的 前个 服务员 穿 黑色 衣服 的 应该 是 所谓 的 小 领导 吧 穿 都 是 回答 还 没 好 等 一下 咯 我 想 说 你 根本 就 没 去 看过 就 甩 我 一句 等 一下 咯 你们 是 有 多 拽 啊 双皮奶 是 要现 做 的 还是 怎么 的 不是 冰箱 里 拿 出来 就 好 了 嘛 为什么 要 等 半小时 第位 服务员 还要 厉害 和 我 说 分钟 才能 催单 就 你们 这种 服务态度 再 好吃 我 也 不会 再 去 并且 事实 是 东西 味道 也 就 这样 一般 得 不能 再 一般 不会 再 去 第次 反正 生意 好 就 继续 拽 吧 无所谓 服务质量,一般,一般,差,518986,1.0,2018,7,1,12,399,0.0,0.0,0.0,0.4,0.6,5,1,0.19999999999999996,positive,joy,5,1,positive,0,0,0,2,3
unicorn_43836,2018-07-04 20:43:00,sml-str20,不 喜欢 双皮奶 就是 不 喜欢 有 再 喜欢 的 红豆 也 没用,一般,很好,很好,518986,2.0,2018,7,2,20,21,0.0,0.0,0.0,0.0,1.0,3,1,1.0,positive,joy,3,1,positive,0,0,0,0,3
叮叮123456:::,2018-07-04 18:06:00,sml-str10,一点 也 不 好吃 服务员 态度 超级 差 服务 服务,一般,好,差,518986,1.0,2018,7,2,18,24,0.0,0.0,0.0,0.0,1.0,1,1,1.0,positive,joy,1,1,positive,0,0,0,0,1
A美日更美好的未来,2018-06-18 13:37:00,sml-str10,口味 没 觉得 比 其他 老字号 或者 新店 更好 价格 确实 够 贵 环境 吵杂 人多 排队 等位 不 建议 来次 尝试 很多 甜品店 的 味道 真不比 这 的 差 肠粉 类 价格 差不多 是 全网 最贵 的 素肠元,一般,差,一般,518986,1.0,2018,6,0,13,81,0.0,0.0,0.0,0.0,1.0,1,1,1.0,positive,joy,1,1,positive,0,0,0,0,1
妖艳艳,2018-06-12 10:44:00,sml-str10,甜品 不 好吃 甜 的 要死 粥 也 不 好喝 亏 我 拖 着 行李箱 走 了 好 远 好 远 估计 是 我 吃 不惯 广东 口味,差,一般,好,518986,1.0,2018,6,1,10,42,0.0,0.0,0.0,0.25,0.75,4,1,0.5,positive,joy,4,1,positive,0,0,0,1,3
gurisa_,2018-05-11 06:32:00,sml-str20,趁着 假期 打卡 了 有名 的 南信 可能 是 期望 太高 了 并 没有 想象 的 那么 好吃 首先 节假日 人 是 特别 特别 的 多 等位 很费 耐心 环境 也 很 嘈杂 可能 是 之前 在 大良 吃 过 更 好吃 的 双皮奶 觉得 这里 的 也 就 一般般 姜撞奶 无功 无过 口味 一般 红豆 双皮奶 太甜 了 齁 甜 吃 到 最后 很腻 吃不下 了 很 失望,一般,一般,一般,518986,2.0,2018,5,4,6,202,0.0,0.0,0.0,0.2,0.8,5,1,0.6000000000000001,positive,joy,5,1,positive,0,0,0,1,4
皮皮_7779,2018-04-30 11:50:00,sml-str10,服务态度 极差 甜品 堂 吃 要 半小时 点 单时 没有 告知 退单 时 态度 极差 说 等 半小时 很 正常 我 也 很 无语 我 就 点 了 这 俩 甜品 都 是 推荐 款要 等 半小时 以上 现在 了 还 没来 在 二楼 退款 找 部长 部长 叫嚣 等 半小时 很 正常 不想 等 外卖 去 丫 一个 打着 卖 甜品 的 店 推荐 的 甜品 要 等 半小时 而且 我 今天 等 了 还 不止 半小时 补 后续 最终 上来 了 就 这 两样 东西 味道 已经 不 重要 了 谢谢 南信 的 体验 这次 广州 行 目前 最差 的 没有 之一,好,差,差,518986,1.0,2018,4,0,11,270,0.14285714285714285,0.14285714285714285,0.0,0.0,0.7142857142857143,7,1,0.4285714285714286,positive,joy,7,1,positive,1,1,0,0,5
54mayday,2018-04-28 17:34:00,sml-str10,感觉 有点 被 点评 骗 了 人 确实 挺 多 的 但是 口感 一般 比不上 佛山 的 赵记 传承 无论是 口感 服务态度 还有 环境 都 比 预期 的 差太多 上餐 速度 整整 分钟,差,差,差,518986,1.0,2018,4,5,17,69,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,3,1,0.3333333333333333,positive,joy,3,1,positive,0,1,0,0,2
丑女无敌@_1324,2018-04-25 18:49:00,sml-str10,逛街 路过 听说 南信 很 有名 就 进去 吃 随便 点 了 几个 招牌 和 新品 红豆 双皮奶 很 不错 奶味 很浓 新品 云吞 一般 糖 不 甩 也 一般 姜撞奶 厉害 啦 里面 有个 毛 给 服务员 看 服务员 说 看不见 不会 再 来,差,差,差,518986,1.0,2018,4,2,18,93,0.0,0.0,0.0,0.0,1.0,2,1,1.0,positive,joy,2,1,positive,0,0,0,0,2
凯伊_3723,2018-04-22 15:53:00,sml-str10,也 就 牛杂 好吃 双皮奶 什么 东西 不 好吃 服务态度 又 差 尤其 是 穿 黑色 衣服 的 人 很 蹿 很 厉害 喽 说话 那么 恶习,差,差,差,518986,1.0,2018,4,6,15,51,0.25,0.0,0.0,0.0,0.75,4,1,0.5,positive,joy,4,1,positive,1,0,0,0,3
gavin_景,2018-04-10 10:33:00,sml-str20,啊 哈哈哈 山东人 表示 吃 不惯 啊 店 很挤 店员 说话 我 也 听不懂 要 和 其他 美食 比 起来 我 觉得 很 一般 可能 是因为 我 不会 品尝 吧,一般,一般,一般,518986,2.0,2018,4,1,10,58,0.0,0.0,0.0,0.0,1.0,2,1,1.0,positive,joy,2,1,positive,0,0,0,0,2
想努力吃瘦的熊,2018-04-07 19:48:00,sml-str10,好不好 吃 还 不 知道 态度 差 的 可以 做 甜品 的 不 给 个 好 脸色 吃 多少 能 开心,好,好,差,518986,1.0,2018,4,5,19,35,0.0,0.0,0.0,0.0,1.0,2,1,1.0,positive,joy,2,1,positive,0,0,0,0,2
我爱肖邦313,2018-04-05 22:33:00,sml-str10,步行街 上 的 甜品店 外面 排 了 长队 但是 其实 里面 是 有 位子 坐 的 甜品 味道 还 可以 但是 环境 和 服务 非常 一般 尤其 是 服务 二楼 收银员 吐词 不清 我 明明 点 了 两份 双皮奶 她 听成 了 一份 还 说 给 我 报 了 一遍 嘴巴 里 像 含 着 萝卜 的 根本 听不清 说 的 什么 事后 发现 少点 了 一份 她 也 不 给 补 于是 又 重新 排队 重新 下单 建议 店家 把 好 服务员 关 表达能力 不好 的 还是 不要 请 的 好 明明 有着 不错 的 味道 却 因为 服务 和 环境 疏于 管理 还是 容易 走下坡路 的 啊 二楼 收银员 照片 附上 建议 店家 好好 培训 一下 考试合格 再 上岗 不想 干 就算 了,很好,差,差,518986,1.0,2018,4,3,22,303,0.0,0.0,0.0,0.0,1.0,2,1,1.0,positive,joy,2,1,positive,0,0,0,0,2
dpuser_1326474744,2018-03-24 19:45:00,sml-str20,服务 超级 差点 的 东西 后面 来 的 人 都 上 了 等 了 多分钟 后 找 服务员 第一次 说 帮 我们 去 催 一下 第二次 送 东西 过来 的 时候 问 他 说 刚刚 忘记 我们 点 的 是 什么 了 完 了 又 告诉 他 一遍 现在 多分钟 了 服务员 不 过来 了 直接 走人 也 看见 其他人 点 的 东西 了 并 没有 大众 点评 上 别人 晒 的 那么 诱人 只能 说 图文 不符 东西 一般,一般,差,差,518986,2.0,2018,3,5,19,210,0.0,0.0,0.0,0.0,1.0,1,1,1.0,positive,joy,1,1,positive,0,0,0,0,1
Arntemis,2018-03-20 14:17:00,sml-str20,盛名之下 其实难副 拉肠 又 厚 又 腻 萝卜 糕 油腻 完全 不像 一些 大 店里 做 的 好吃,一般,很好,非常好,518986,2.0,2018,3,1,14,35,0.0,0.0,0.0,0.0,1.0,1,1,1.0,positive,joy,1,1,positive,0,0,0,0,1
kpokaht88,2018-02-24 11:20:00,sml-str20,过年 的 时候 去 的 排队 大概 排 了 十几分钟 进去 后 都 是 大桌 三四个 家庭 拼桌 其实 过年 人多 也 能 接受 然后 注意 坐下 后要 自己 去 服务台 点餐 的 最后 说 一下 味道 点 了 红豆 双皮奶 和 姜撞奶 红豆 双皮奶 很厚 又 很甜 感觉 像 一碗 甜 的 蛋羹 相比之下 姜撞奶 居然 反而 好吃 一点 我 坐标 江浙沪 一代 比较 喜欢 吃 甜食 都 不住 这个 味道 真心 建议 北方 的 小伙伴 就 不要 去 排队 尝试 了,一般,一般,一般,518986,2.0,2018,2,5,11,235,0.0,0.0,0.0,0.0,1.0,3,1,1.0,positive,joy,3,1,positive,0,0,0,0,3
戴Daneil,2018-02-22 15:44:00,sml-str10,真 不 明白 为什么 有 这么 多人点 的 四个 全部 是 星号 推荐 的 南信 双皮奶 太甜 太腻 红豆 芝麻糊 很 一般 没 特色 芝麻糊 汤丸 就是 普通 超市 买 的 煮熟 那种 最 难吃 的 是 鲜奶 蛋白 杏仁露 吃 进去 一股 油漆味 还是 验证 了 一句 话 人 多 未必 真的 好吃,差,一般,一般,518986,1.0,2018,2,3,15,171,0.0,0.0,0.0,0.0,1.0,1,1,1.0,positive,joy,1,1,positive,0,0,0,0,1
acgaoca,2018-02-21 20:14:00,sml-str20,慕名 来 的 过年 假期 最后 一天 依然 很多 人 没有 位子 就 买 了 双皮奶 外带 红豆 的 已经 买不到 了 拿到 后 就 打开 尝 了 热乎 的 新 做 出来 的 奶味 很足 但是 很 受不了 牛 膻味 还 挺 重 的 接受 不了 这种 膻味 不 知道 这家 为什么 这么 火,一般,一般,一般,518986,2.0,2018,2,2,20,168,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,3,1,0.3333333333333333,positive,joy,3,1,positive,0,1,0,0,2
Weixin_5409201122,2018-02-21 19:37:00,sml-str10,不太 好吃 就 像 牛奶 味 的 鸡蛋羹,差,一般,差,518986,1.0,2018,2,2,19,15,0.0,0.0,0.0,0.0,1.0,1,1,1.0,positive,joy,1,1,positive,0,0,0,0,1
王一坨蛋,2018-02-19 17:55:00,sml-str20,吃 过 两次 一次 是 一年 半 以前 来 的 那时 还好 等 一下 就 来 了 今天 的 南信 就餐 体验 可谓 是 十分 差 了 排 十米 长队 之后 终于 进店 了 点 完后 以为 可以 很快 吃 到 问 了 一个 服务员 阿姨 看 了 我 的 下单 时间 告诉 我 你 等 了 二十分钟 至少 再 等 分钟 一道 杨枝 甘露 和 汤圆 要 煮 四十分钟 那么 久 故意 的 吗 外面 那么 多 顾客 拖时间 来 撑场面 哇 味道 就 还行 吧 双皮奶 和 杨枝 甘露 是 真的 好吃 不过 也 不至于 四十分钟 吧 再说 说 服务员 态度 很差 收银 那个 嬢 嬢 真的 牛逼点 餐点 到 一半 跟 她 姐妹 聊天 完全 不 甩 我 然后 我 后来 去 退单 她 找 不到 单都 不 跟 我 说 一声 开始 跟 别人 说话 试图 掩饰 自己 老子 服 了 嬢 嬢 你 真的 牛皮 另外 一个 服务员 直接 给 我 说 人太多 了 她 不 晓得 无语 南信 的 生意 直到 今天 都 那么 好 除了 味道 肯定 也 是 老板 经营 有方 希望 老板 可以 好好 整改 一下,好,好,一般,518986,2.0,2018,2,0,17,412,0.16666666666666666,0.16666666666666666,0.0,0.0,0.6666666666666666,6,1,0.3333333333333333,positive,joy,6,1,positive,1,1,0,0,4
